"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"Teach Me (The Wolf Hotel Book 3)","B01M04PNMH","ITEM","5 USD","Item Owner","Terminated","Teach Me The Wolf Hotel Book 3","Tucker, K A","Tucker, K A B07F7QMYHS","Wolf Hotel, The B07F7QMYHS","PRIMARY",3,"Not Available","www.amazon.com","2024-03-16T00:00:00Z","2024-03-18T03:14:06Z","Yes"
"Break Me (The Wolf Hotel Book 2)","B01BU2NFTO","ITEM","5 USD","Item Owner","Terminated","Break Me The Wolf Hotel Book 2","Tucker, K A","Tucker, K A B07F7QMYHS","Wolf Hotel, The B07F7QMYHS","PRIMARY",2,"Not Available","www.amazon.com","2024-03-16T00:00:00Z","2024-03-18T03:14:06Z","Yes"
"Tempt Me (The Wolf Hotel Book 1)","B017S3J3X6","ITEM","5 USD","Item Owner","Terminated","Tempt Me The Wolf Hotel Book 1","Tucker, K A","Tucker, K A B07F7QMYHS","Wolf Hotel, The B07F7QMYHS","PRIMARY",1,"Not Available","www.amazon.com","2024-03-16T00:00:00Z","2024-03-18T03:14:06Z","Yes"
"Not Available","B0DWTW5MQ4","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-03-18T00:00:00Z","2024-03-18T00:00:00Z","Not Available"
"Boss in the Bedsheets","B07XQK3SGQ","ITEM","6 USD","Item Owner","Terminated","Boss in the Bedsheets","Canterbary, Kate","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-02-24T19:04:23Z","2024-03-17T20:20:09Z","Yes"
"Surrender to Me: Wolf Hotel Series, Book 4","B07X273RL7","ITEM","0 USD","Item Owner","Fulfilled","Surrender to Me Wolf Hotel Series Book 4","Tucker, K A","Tucker, K A B07F7QMYHS","Wolf Hotel, The B07F7QMYHS","PRIMARY",4,"Not Available","www.amazon.com","2024-03-17T04:30:29Z","2024-03-17T04:30:29Z","No"
"Teach Me: Wolf Hotel Series, Book 3","B07WF92T1S","ITEM","0 USD","Item Owner","Fulfilled","Teach Me Wolf Hotel Series Book 3","Tucker, K A","Tucker, K A B07F7QMYHS","Wolf Hotel, The B07F7QMYHS","PRIMARY",3,"Not Available","www.amazon.com","2024-03-16T18:45:32Z","2024-03-16T18:45:32Z","No"
"Tempt Me: Wolf Hotel Series, Book 1","B07TFKJMYP","ITEM","0 USD","Item Owner","Fulfilled","Tempt Me Wolf Hotel Series Book 1","Tucker, K A","Tucker, K A B07F7QMYHS","Wolf Hotel, The B07F7QMYHS","PRIMARY",1,"Not Available","www.amazon.com","2024-03-16T01:24:02Z","2024-03-16T01:24:02Z","No"
"Rosie and the Dreamboat: The Improbable Meet-Cute Collection","B0CRVWYNZM","ITEM","1 USD","Item Owner","Terminated","Rosie and the Dreamboat The Improbable Meet Cute Collection","Thorne, Sally","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",3,"Not Available","www.amazon.com","2024-03-11T07:12:47Z","2024-03-15T09:05:44Z","Yes"
"Rosie and the Dreamboat (The Improbable Meet-Cute collection)","B0CL7L1Y9X","ITEM","2 USD","Item Owner","Terminated","Rosie and the Dreamboat The Improbable Meet Cute collection","Thorne, Sally","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",3,"Not Available","www.amazon.com","2024-03-11T07:12:47Z","2024-03-15T09:05:41Z","Yes"
"Hunting Adeline: Cat and Mouse Duet, Book 2","B0BHXKT8RL","ITEM","0 USD","Not Interested","Not Available","Hunting Adeline Cat and Mouse Duet Book 2","Carlton, H D","Carlton, H D B09CMVWSZ6","Cat and Mouse Duet B09CMVWSZ6","PRIMARY",2,"Not Available","www.amazon.com","2024-03-15T00:00:00Z","2024-03-15T00:00:00Z","Not Available"
"A Court of Mist and Fury (Part 1 of 2) (Dramatized Adaptation): A Court of Thorns and Roses 2","B09YGH24X9","ITEM","0 USD","Not Interested","Not Available","Court of Mist and Fury Part 1 of 2 Dramatized Adaptation A Court of Thorns and Roses 2, A","Maas, Sarah J","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-15T00:00:00Z","2024-03-15T00:00:00Z","Not Available"
"The Difference Between Us: Opposites Attract Series, Book 2","B0773VKCFF","ITEM","11 USD","Not Interested","Not Available","Difference Between Us Opposites Attract Series Book 2, The","Higginson, Rachel","Higginson, Rachel B07S4LYP2Z","Opposites Attract Series, The B07S4LYP2Z","PRIMARY",2,"Not Available","www.amazon.com","2024-03-15T00:00:00Z","2024-03-15T00:00:00Z","Not Available"
"Camera Shy (Lessons in Love)","B0C7QYS91W","ITEM","6 USD","Item Owner","Terminated","Camera Shy Lessons in Love","Cove, Kay","Cove, Kay B0CVS27ZKY","Lessons in Love B0CVS27ZKY","PRIMARY",1,"Not Available","www.amazon.com","2024-03-11T06:55:27Z","2024-03-14T20:51:00Z","Yes"
"Sinful Palace: A Dark Captive Romance (Ruthless Rulers Book 2)","B08266V1T2","ITEM","5 USD","Item Owner","Terminated","Sinful Palace A Dark Captive Romance Ruthless Rulers Book 2","Hart, Stella","Hart, Stella B0BC8M3ZFB","Ruthless Rulers B0BC8M3ZFB","PRIMARY",2,"Not Available","www.amazon.com","2024-03-13T00:00:00Z","2024-03-14T20:50:55Z","Yes"
"Broken Princess: A Dark Captive Romance (Ruthless Rulers Book 3)","B08266SRVP","ITEM","5 USD","Item Owner","Terminated","Broken Princess A Dark Captive Romance Ruthless Rulers Book 3","Hart, Stella","Hart, Stella B0BC8M3ZFB","Ruthless Rulers B0BC8M3ZFB","PRIMARY",3,"Not Available","www.amazon.com","2024-03-13T00:00:00Z","2024-03-14T00:32:28Z","Yes"
"Not Available","B0DWWLNWYR","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-03-14T00:00:00Z","2024-03-14T00:00:00Z","Not Available"
"Ruthless Prince: A Dark Captive Romance (Ruthless Rulers Book 1)","B08266PLCC","ITEM","5 USD","Item Owner","Terminated","Ruthless Prince A Dark Captive Romance Ruthless Rulers Book 1","Hart, Stella","Hart, Stella B0BC8M3ZFB","Ruthless Rulers B0BC8M3ZFB","PRIMARY",1,"Not Available","www.amazon.com","2024-03-11T20:49:31Z","2024-03-13T19:40:42Z","Yes"
"The Exception to the Rule: The Improbable Meet-Cute Collection","B0CRVW82FB","ITEM","1 USD","Item Owner","Terminated","Exception to the Rule The Improbable Meet Cute Collection, The","Lauren, Christina","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",1,"Not Available","www.amazon.com","2024-02-24T02:54:12Z","2024-03-13T13:43:42Z","Yes"
"The Exception to the Rule (The Improbable Meet-Cute collection)","B0CL7GMPD4","ITEM","2 USD","Item Owner","Terminated","Exception to the Rule The Improbable Meet Cute collection, The","Lauren, Christina","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",1,"Not Available","www.amazon.com","2024-02-24T02:54:12Z","2024-03-13T13:43:38Z","Yes"
"The Worst Guy","B09P5GT746","ITEM","5 USD","Item Owner","Terminated","Worst Guy, The","Canterbary, Kate","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-11T00:00:00Z","2024-03-13T13:43:22Z","Yes"
"Worst Wingman Ever: The Improbable Meet-Cute Collection","B0CRVXFM7H","ITEM","1 USD","Item Owner","Terminated","Worst Wingman Ever The Improbable Meet Cute Collection","Jimenez, Abby","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",2,"Not Available","www.amazon.com","2024-03-11T07:12:47Z","2024-03-11T20:49:34Z","Yes"
"Worst Wingman Ever (The Improbable Meet-Cute collection)","B0CL7H4JD9","ITEM","2 USD","Item Owner","Terminated","Worst Wingman Ever The Improbable Meet Cute collection","Jimenez, Abby","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",2,"Not Available","www.amazon.com","2024-03-11T07:12:47Z","2024-03-11T20:49:31Z","Yes"
"The Baby Clause: 2.0 (The Contract Series)","B071NRXLXB","ITEM","3 USD","Item Owner","Terminated","Baby Clause 2 0 The Contract Series, The","Moreland, Melanie","Moreland, Melanie B0CLKVBNZC","Contract Series, The B0CLKVBNZC","PRIMARY",1,"Not Available","www.amazon.com","2024-03-09T03:38:00Z","2024-03-11T07:02:34Z","Yes"
"Part-Time Husband (Trophy Husbands Book 1)","B07B9WH8KT","ITEM","5 USD","Item Owner","Terminated","Part Time Husband Trophy Husbands Book 1","Adams, Noelle","Adams, Noelle B07DP9VBF1","Trophy Husbands B07DP9VBF1","PRIMARY",1,"Not Available","www.amazon.com","2024-03-08T09:59:34Z","2024-03-11T07:02:25Z","Yes"
"The Contract: An enemies to marriage office romance (The Contract Series Book 1)","B01D6TA9Y8","ITEM","6 USD","Item Owner","Terminated","Contract An enemies to marriage office romance The Contract Series Book 1, The","Moreland, Melanie","Moreland, Melanie B07SNTWCKC","Contract Series, The B07SNTWCKC","PRIMARY",1,"Not Available","www.amazon.com","2024-03-08T00:00:00Z","2024-03-11T07:02:20Z","Yes"
"Credence","B083TZV25B","ITEM","5 USD","Item Owner","Terminated","Credence","Douglas, Penelope","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-07T05:09:55Z","2024-03-11T07:02:12Z","Yes"
"Praise (Salacious Players' Club)","B09NJBVM8Z","ITEM","5 USD","Item Owner","Terminated","Praise Salacious Players' Club","Cate, Sara","Cate, Sara B09XSP5Q54","Salacious Players' Club B09XSP5Q54","PRIMARY",1,"Not Available","www.amazon.com","2024-03-03T09:06:33Z","2024-03-11T07:02:07Z","Yes"
"The Amendment (The Contract Series Book 2)","B07WJ2X243","ITEM","6 USD","Item Owner","Terminated","Amendment The Contract Series Book 2, The","Moreland, Melanie","Moreland, Melanie B07SNTWCKC","Contract Series, The B07SNTWCKC","PRIMARY",2,"Not Available","www.amazon.com","2024-03-09T06:28:19Z","2024-03-11T07:00:09Z","Yes"
"Not Available","B0DWVVP9NR","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-03-09T00:00:00Z","2024-03-09T00:00:00Z","Not Available"
"Paint It All Red (Mindf*ck Series Book 5)","B01N7GREG9","ITEM","2 USD","Item Owner","Terminated","Paint It All Red Mindf ck Series Book 5","Abby, S T","Abby, S T B0871XNB3V","Mindf ck Series B0871XNB3V","PRIMARY",5,"Not Available","www.amazon.com","2024-03-04T06:19:48Z","2024-03-08T18:48:43Z","Yes"
"All The Lies (Mindf*ck Series Book 4)","B01MTZDCUN","ITEM","2 USD","Item Owner","Terminated","All The Lies Mindf ck Series Book 4","Abby, S T","Abby, S T B0871XNB3V","Mindf ck Series B0871XNB3V","PRIMARY",4,"Not Available","www.amazon.com","2024-03-03T00:00:00Z","2024-03-08T18:48:32Z","Yes"
"Scarlet Angel (Mindf*ck Series Book 3)","B01MYYEYWP","ITEM","2 USD","Item Owner","Terminated","Scarlet Angel Mindf ck Series Book 3","Abby, S T","Abby, S T B0871XNB3V","Mindf ck Series B0871XNB3V","PRIMARY",3,"Not Available","www.amazon.com","2024-03-03T20:21:09Z","2024-03-08T18:48:28Z","Yes"
"Sidetracked (Mindf*ck Series Book 2)","B01N5C6HP9","ITEM","2 USD","Item Owner","Terminated","Sidetracked Mindf ck Series Book 2","Abby, S T","Abby, S T B0871XNB3V","Mindf ck Series B0871XNB3V","PRIMARY",2,"Not Available","www.amazon.com","2024-03-03T00:00:00Z","2024-03-08T18:48:21Z","Yes"
"The Risk (Mindf*ck Series #1)","B01MST9RU9","ITEM","2 USD","Item Owner","Terminated","Risk Mindf ck Series 1, The","Abby, S T","Abby, S T B0871XNB3V","Mindf ck Series B0871XNB3V","PRIMARY",1,"Not Available","www.amazon.com","2024-03-03T00:00:00Z","2024-03-08T18:48:17Z","Yes"
"Punk 57","B01KB8XC5A","ITEM","5 USD","Item Owner","Terminated","Punk 57","Douglas, Penelope","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-06T00:00:00Z","2024-03-08T18:48:00Z","Yes"
"Birthday Girl","B07C7N5CBS","ITEM","5 USD","Item Owner","Terminated","Birthday Girl","Douglas, Penelope","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-05T00:00:00Z","2024-03-08T18:47:55Z","Yes"
"Credence","B08MKQ94TJ","ITEM","0 USD","Item Owner","Fulfilled","Credence","Douglas, Penelope","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-07T22:26:49Z","2024-03-07T22:26:54Z","No"
"So Not Meant To Be","B09X6KD3CS","ITEM","5 USD","Item Owner","Terminated","So Not Meant To Be","Quinn, Meghan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-02-26T08:33:18Z","2024-03-03T09:10:48Z","Yes"
"Untying the Knot","B0BDW83LGQ","ITEM","5 USD","Item Owner","Terminated","Untying the Knot","Quinn, Meghan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-02-27T12:14:12Z","2024-03-03T09:10:48Z","Yes"
"A Long Time Coming","B0BDW9C3JY","ITEM","5 USD","Item Owner","Terminated","Long Time Coming, A","Quinn, Meghan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-02-27T12:16:42Z","2024-03-03T09:10:48Z","Yes"
"The Secret to Dating Your Best Friend's Sister (The Bromance Club Book 1)","B07J2VTTL9","ITEM","5 USD","Item Owner","Terminated","Secret to Dating Your Best Friend's Sister The Bromance Club Book 1, The","Quinn, Meghan","Quinn, Meghan B08HRNSNRF","Bromance Club, The B08HRNSNRF","PRIMARY",1,"Not Available","www.amazon.com","2024-02-29T01:25:47Z","2024-03-03T09:10:48Z","Yes"
"Twisted Love","B08Y6DCS1Y","ITEM","6 USD","Item Owner","Terminated","Twisted Love","Huang, Ana","Huang, Ana B0CHVGGVQN","Twisted B0CHVGGVQN","PRIMARY",1,"Not Available","www.amazon.com","2024-02-29T02:31:30Z","2024-03-03T09:10:48Z","Yes"
"Twisted Games","B091SLLP6H","ITEM","6 USD","Item Owner","Terminated","Twisted Games","Huang, Ana","Huang, Ana B0CHVGGVQN","Twisted B0CHVGGVQN","PRIMARY",2,"Not Available","www.amazon.com","2024-02-29T22:36:08Z","2024-03-03T09:10:48Z","Yes"
"Twisted Hate","B0994RZ2L1","ITEM","6 USD","Item Owner","Terminated","Twisted Hate","Huang, Ana","Huang, Ana B0CHVGGVQN","Twisted B0CHVGGVQN","PRIMARY",3,"Not Available","www.amazon.com","2024-03-01T00:00:00Z","2024-03-03T09:10:48Z","Yes"
"Twisted Lies","B09QY2KWKY","ITEM","6 USD","Item Owner","Terminated","Twisted Lies","Huang, Ana","Huang, Ana B0CHVGGVQN","Twisted B0CHVGGVQN","PRIMARY",4,"Not Available","www.amazon.com","2024-03-02T00:00:00Z","2024-03-03T09:10:48Z","Yes"
"A Deal with the Bossy Devil: An Enemies to Lovers Billionaire Boss Romance (Bad Billionaire Bosses Book 1)","B0CB1RMZRC","ITEM","5 USD","Item Owner","Terminated","Deal with the Bossy Devil An Enemies to Lovers Billionaire Boss Romance Bad Billionaire Bosses Book 1, A","Parsi, Kyra","Parsi, Kyra B0D775MY3N","Bad Billionaire Bosses B0D775MY3N","PRIMARY",1,"Not Available","www.amazon.com","2024-02-24T03:08:01Z","2024-03-03T09:10:47Z","Yes"
"In Love And War: An Enemies to Lovers Office Romance","B08K62VYDJ","ITEM","4 USD","Item Owner","Terminated","In Love And War An Enemies to Lovers Office Romance","Parsi, Kyra","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-02-24T14:31:51Z","2024-03-03T09:10:47Z","Yes"
"Honestly, I'm Totally Faking It","B09S1CMMBT","ITEM","7 USD","Item Owner","Terminated","Honestly I'm Totally Faking It","Gambill, Amanda","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-02-24T20:52:49Z","2024-03-03T09:10:47Z","Yes"
"Paint Me Perfect (Real Life, Real Love)","B0B232HFC9","ITEM","5 USD","Item Owner","Terminated","Paint Me Perfect Real Life Real Love","Cove, Kay","Cove, Kay B0B3SXM5FJ","Real Life Real Love B0B3SXM5FJ","PRIMARY",1,"Not Available","www.amazon.com","2024-02-25T14:34:50Z","2024-03-03T09:10:47Z","Yes"
"Rewrite the Rules (Real Life, Real Love)","B0B3Y4VFLK","ITEM","5 USD","Item Owner","Terminated","Rewrite the Rules Real Life Real Love","Cove, Kay","Cove, Kay B0B3SXM5FJ","Real Life Real Love B0B3SXM5FJ","PRIMARY",2,"Not Available","www.amazon.com","2024-02-25T23:53:04Z","2024-03-03T09:10:47Z","Yes"
"A Not So Meet Cute","B09HLCTYZ8","ITEM","5 USD","Item Owner","Terminated","Not So Meet Cute, A","Quinn, Meghan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-02-26T00:12:54Z","2024-03-03T09:10:47Z","Yes"
"Not Available","B0DWVL9Z8Y","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-03-02T00:00:00Z","2024-03-02T00:00:00Z","Not Available"
"Twisted Hate: Twisted, Book 3","B0B6H8FSBQ","ITEM","0 USD","Item Owner","Fulfilled","Twisted Hate Twisted Book 3","Huang, Ana","Huang, Ana B0CHVGGVQN","Twisted B0CHVGGVQN","PRIMARY",3,"Not Available","www.amazon.com","2024-03-01T12:56:18Z","2024-03-01T12:56:23Z","No"
"Not Available","Not Available","Not Available","Not Available","Goodreads Shelf Owner","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-02-20T17:06:00Z","2024-02-20T17:06:00Z","Not Available"
"Killers of the Flower Moon: The Osage Murders and the Birth of the FBI","B01MTW5T1F","ITEM","0 USD","Item Owner","Fulfilled","Killers of the Flower Moon The Osage Murders and the Birth of the FBI","Grann, David","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2023-10-09T15:46:38Z","2023-10-09T15:47:43Z","No"
"Graphic Artists Guild Handbook, 16th Edition: Pricing & Ethical Guidelines","B0BXBMKSBT","ITEM","Not Available","Item Owner","Fulfilled","Graphic Artists Guild Handbook 16th Edition Pricing Ethical Guidelines","Guild, Artists , The Graphic","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2023-03-21T16:48:05Z","2023-03-21T16:49:36Z","No"
"Not Available","Not Available","LIST","Not Available","List Owner","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2022-11-20T21:34:25Z","2022-11-20T21:34:25Z","Not Available"
"What to Expect the First Year: (Updated in 2025)","B00KVRDACW","ITEM","12 USD","Item Owner","Fulfilled","What to Expect the First Year Updated in 2025","Murkoff, Heidi","Murkoff, Heidi B07VWR6FML","What to Expect When You're Expecting B07VWR6FML","PRIMARY",3,"Not Available","www.amazon.com","2022-04-30T15:58:23Z","2022-04-30T16:34:56Z","No"
